"Country","Year","Sector","Value"
"Denmark",1990,"Industry",18.2
"Denmark",1991,"Industry",18.1
"Denmark",1992,"Industry",17.8
"Denmark",1993,"Industry",17.5
"Denmark",1994,"Industry",17.2
"Denmark",1995,"Industry",17.6
"Denmark",1996,"Industry",17.2
"Denmark",1997,"Industry",16.8
"Denmark",1998,"Industry",16.4
"Denmark",1999,"Industry",15.9
"Denmark",2000,"Industry",15.5
"Denmark",2001,"Industry",15.4
"Denmark",2002,"Industry",15.1
"Denmark",2003,"Industry",14.5
"Denmark",2004,"Industry",14
"Denmark",2005,"Industry",13.6
"Denmark",2006,"Industry",13.2
"Denmark",2007,"Industry",13.3
"Denmark",2008,"Industry",13.3
"Denmark",2009,"Industry",12.1
"Denmark",2010,"Industry",11.3
"Denmark",2011,"Industry",11.3
"Denmark",2012,"Industry",11.2
"Denmark",2013,"Industry",11
"Denmark",2014,"Industry",11
"Denmark",2015,"Industry",10.9
"Denmark",2016,"Industry",10.9
"Estonia",1995,"Industry",28.7
"Estonia",1996,"Industry",27.9
"Estonia",1997,"Industry",25.5
"Estonia",1998,"Industry",25.5
"Estonia",1999,"Industry",25.4
"Estonia",2000,"Industry",26.1
"Estonia",2001,"Industry",25.2
"Estonia",2002,"Industry",24.3
"Estonia",2003,"Industry",24.9
"Estonia",2004,"Industry",26.2
"Estonia",2005,"Industry",25.7
"Estonia",2006,"Industry",23.5
"Estonia",2007,"Industry",22.6
"Estonia",2008,"Industry",23.1
"Estonia",2009,"Industry",22
"Estonia",2010,"Industry",22.2
"Estonia",2011,"Industry",23.1
"Estonia",2012,"Industry",21.9
"Estonia",2013,"Industry",21.4
"Estonia",2014,"Industry",20.9
"Estonia",2015,"Industry",21.1
"Estonia",2016,"Industry",21
"Finland",1990,"Industry",20.8
"Finland",1991,"Industry",20.2
"Finland",1992,"Industry",19.7
"Finland",1993,"Industry",19.7
"Finland",1994,"Industry",20.2
"Finland",1995,"Industry",20.7
"Finland",1996,"Industry",20.6
"Finland",1997,"Industry",20.5
"Finland",1998,"Industry",20.7
"Finland",1999,"Industry",20.5
"Finland",2000,"Industry",20.4
"Finland",2001,"Industry",20.3
"Finland",2002,"Industry",19.7
"Finland",2003,"Industry",19.1
"Finland",2004,"Industry",18.5
"Finland",2005,"Industry",18.3
"Finland",2006,"Industry",18.1
"Finland",2007,"Industry",18
"Finland",2008,"Industry",17.8
"Finland",2009,"Industry",16.6
"Finland",2010,"Industry",16
"Finland",2011,"Industry",15.9
"Finland",2012,"Industry",15.8
"Finland",2013,"Industry",15.3
"Finland",2014,"Industry",15
"Finland",2015,"Industry",14.8
"Finland",2016,"Industry",14.8
"France",1990,"Industry",18.1
"France",1991,"Industry",17.8
"France",1992,"Industry",17.3
"France",1993,"Industry",16.7
"France",1994,"Industry",16.3
"France",1995,"Industry",16.1
"France",1996,"Industry",15.9
"France",1997,"Industry",15.7
"France",1998,"Industry",15.4
"France",1999,"Industry",15
"France",2000,"Industry",14.7
"France",2001,"Industry",14.6
"France",2002,"Industry",14.3
"France",2003,"Industry",14
"France",2004,"Industry",13.6
"France",2005,"Industry",13.2
"France",2006,"Industry",12.9
"France",2007,"Industry",12.6
"France",2008,"Industry",12.4
"France",2009,"Industry",12
"France",2010,"Industry",11.6
"France",2011,"Industry",11.4
"France",2012,"Industry",11.3
"France",2013,"Industry",11.2
"France",2014,"Industry",11
"France",2015,"Industry",10.9
"France",2016,"Industry",10.7
"Germany",1991,"Industry",28.3
"Germany",1992,"Industry",26.5
"Germany",1993,"Industry",25.1
"Germany",1994,"Industry",23.8
"Germany",1995,"Industry",23.2
"Germany",1996,"Industry",22.6
"Germany",1997,"Industry",22.2
"Germany",1998,"Industry",22
"Germany",1999,"Industry",21.5
"Germany",2000,"Industry",21.2
"Germany",2001,"Industry",21.2
"Germany",2002,"Industry",20.9
"Germany",2003,"Industry",20.6
"Germany",2004,"Industry",20.2
"Germany",2005,"Industry",19.9
"Germany",2006,"Industry",19.5
"Germany",2007,"Industry",19.4
"Germany",2008,"Industry",19.6
"Germany",2009,"Industry",19.2
"Germany",2010,"Industry",18.8
"Germany",2011,"Industry",18.9
"Germany",2012,"Industry",19
"Germany",2013,"Industry",19
"Germany",2014,"Industry",18.9
"Germany",2015,"Industry",18.8
"Germany",2016,"Industry",18.6
"Greece",1995,"Industry",13
"Greece",1996,"Industry",13.2
"Greece",1997,"Industry",12.8
"Greece",1998,"Industry",12.6
"Greece",1999,"Industry",12.4
"Greece",2000,"Industry",12.2
"Greece",2001,"Industry",12.5
"Greece",2002,"Industry",12.2
"Greece",2003,"Industry",11.7
"Greece",2004,"Industry",11.5
"Greece",2005,"Industry",11.6
"Greece",2006,"Industry",11.5
"Greece",2007,"Industry",11.3
"Greece",2008,"Industry",11.5
"Greece",2009,"Industry",11.2
"Greece",2010,"Industry",10.5
"Greece",2011,"Industry",10.3
"Greece",2012,"Industry",10.1
"Greece",2013,"Industry",9.8
"Greece",2014,"Industry",9.8
"Greece",2015,"Industry",9.7
"Hungary",1995,"Industry",25.7
"Hungary",1996,"Industry",25.5
"Hungary",1997,"Industry",25.9
"Hungary",1998,"Industry",26.7
"Hungary",1999,"Industry",26.2
"Hungary",2000,"Industry",25.8
"Hungary",2001,"Industry",26.3
"Hungary",2002,"Industry",26.2
"Hungary",2003,"Industry",25.1
"Hungary",2004,"Industry",24.4
"Hungary",2005,"Industry",23.8
"Hungary",2006,"Industry",23.7
"Hungary",2007,"Industry",23.3
"Hungary",2008,"Industry",23.5
"Hungary",2009,"Industry",22.8
"Hungary",2010,"Industry",22.5
"Hungary",2011,"Industry",23
"Hungary",2012,"Industry",22.2
"Hungary",2013,"Industry",20.8
"Hungary",2014,"Industry",20.4
"Hungary",2015,"Industry",19.9
"Hungary",2016,"Industry",20
"Ireland",1998,"Industry",19.9
"Ireland",1999,"Industry",19.2
"Ireland",2000,"Industry",18.7
"Ireland",2001,"Industry",18.3
"Ireland",2002,"Industry",17.4
"Ireland",2003,"Industry",16.7
"Ireland",2004,"Industry",15.9
"Ireland",2005,"Industry",15.1
"Ireland",2006,"Industry",14.6
"Ireland",2007,"Industry",14
"Ireland",2008,"Industry",13.6
"Ireland",2009,"Industry",13.3
"Ireland",2010,"Industry",13.2
"Ireland",2011,"Industry",11.6
"Ireland",2012,"Industry",11.4
"Ireland",2013,"Industry",11.4
"Ireland",2014,"Industry",11.2
"Ireland",2015,"Industry",11.3
"Ireland",2016,"Industry",11.5
"Italy",1995,"Industry",22.5
"Italy",1996,"Industry",22.1
"Italy",1997,"Industry",22
"Italy",1998,"Industry",22.1
"Italy",1999,"Industry",21.7
"Italy",2000,"Industry",21.2
"Italy",2001,"Industry",20.8
"Italy",2002,"Industry",20.5
"Italy",2003,"Industry",20.3
"Italy",2004,"Industry",20
"Italy",2005,"Industry",19.7
"Italy",2006,"Industry",19.5
"Italy",2007,"Industry",19.4
"Italy",2008,"Industry",19.2
"Italy",2009,"Industry",18.6
"Italy",2010,"Industry",18
"Italy",2011,"Industry",17.9
"Italy",2012,"Industry",17.6
"Italy",2013,"Industry",17.5
"Italy",2014,"Industry",17.2
"Italy",2015,"Industry",16.9
"Italy",2016,"Industry",16.9
"Latvia",1995,"Industry",18.7
"Latvia",1996,"Industry",18.7
"Latvia",1997,"Industry",18.7
"Latvia",1998,"Industry",18.7
"Latvia",1999,"Industry",18.7
"Latvia",2000,"Industry",18.7
"Latvia",2001,"Industry",19.3
"Latvia",2002,"Industry",19.5
"Latvia",2003,"Industry",19.8
"Latvia",2004,"Industry",19.3
"Latvia",2005,"Industry",18.9
"Latvia",2006,"Industry",17.8
"Latvia",2007,"Industry",16.8
"Latvia",2008,"Industry",16.8
"Latvia",2009,"Industry",15.7
"Latvia",2010,"Industry",16.4
"Latvia",2011,"Industry",16.6
"Latvia",2012,"Industry",17
"Latvia",2013,"Industry",16.8
"Latvia",2014,"Industry",16.1
"Latvia",2015,"Industry",15.8
"Latvia",2016,"Industry",15.6
"Liechtenstein",2013,"Industry",32
"Liechtenstein",2014,"Industry",31.7
"Liechtenstein",2015,"Industry",31.3
"Lithuania",1995,"Industry",20.4
"Lithuania",1996,"Industry",19.9
"Lithuania",1997,"Industry",19.9
"Lithuania",1998,"Industry",20.4
"Lithuania",1999,"Industry",20.4
"Lithuania",2000,"Industry",20.4
"Lithuania",2001,"Industry",20.2
"Lithuania",2002,"Industry",20.5
"Lithuania",2003,"Industry",20.4
"Lithuania",2004,"Industry",20
"Lithuania",2005,"Industry",20.4
"Lithuania",2006,"Industry",19.4
"Lithuania",2007,"Industry",19.3
"Lithuania",2008,"Industry",19.7
"Lithuania",2009,"Industry",18.2
"Lithuania",2010,"Industry",17.6
"Lithuania",2011,"Industry",17.8
"Lithuania",2012,"Industry",18.1
"Lithuania",2013,"Industry",17.8
"Lithuania",2014,"Industry",17.2
"Lithuania",2015,"Industry",17.2
"Lithuania",2016,"Industry",17.5
"Luxembourg",1995,"Industry",16.7
"Luxembourg",1996,"Industry",16.1
"Luxembourg",1997,"Industry",15.9
"Luxembourg",1998,"Industry",15.3
"Luxembourg",1999,"Industry",14.8
"Luxembourg",2000,"Industry",14.3
"Luxembourg",2001,"Industry",13.9
"Luxembourg",2002,"Industry",13.1
"Luxembourg",2003,"Industry",13.2
"Luxembourg",2004,"Industry",12.8
"Luxembourg",2005,"Industry",12.4
"Luxembourg",2006,"Industry",11.9
"Luxembourg",2007,"Industry",11.4
"Luxembourg",2008,"Industry",11
"Luxembourg",2009,"Industry",10.6
"Luxembourg",2010,"Industry",10.4
"Luxembourg",2011,"Industry",10.1
"Luxembourg",2012,"Industry",9.8
"Luxembourg",2013,"Industry",9.4
"Luxembourg",2014,"Industry",9.1
"Luxembourg",2015,"Industry",9.1
"Malta",1995,"Industry",27.5
"Malta",1996,"Industry",26
"Malta",1997,"Industry",26.1
"Malta",1998,"Industry",25.8
"Malta",1999,"Industry",25.6
"Malta",2000,"Industry",24.9
"Malta",2001,"Industry",24.5
"Malta",2002,"Industry",23.6
"Malta",2003,"Industry",22.3
"Malta",2004,"Industry",20.8
"Malta",2005,"Industry",20.2
"Malta",2006,"Industry",19.4
"Malta",2007,"Industry",18.7
"Malta",2008,"Industry",17.2
"Malta",2009,"Industry",15.9
"Malta",2010,"Industry",15.6
"Malta",2011,"Industry",15.4
"Malta",2012,"Industry",14.6
"Malta",2013,"Industry",14.3
"Malta",2014,"Industry",13.5
"Malta",2015,"Industry",12.5
"Malta",2016,"Industry",12
"Netherlands",1995,"Industry",13.7
"Netherlands",1996,"Industry",13.3
"Netherlands",1997,"Industry",13
"Netherlands",1998,"Industry",12.8
"Netherlands",1999,"Industry",12.5
"Netherlands",2000,"Industry",12.3
"Netherlands",2001,"Industry",12.1
"Netherlands",2002,"Industry",11.7
"Netherlands",2003,"Industry",11.4
"Netherlands",2004,"Industry",11.2
"Netherlands",2005,"Industry",10.9
"Netherlands",2006,"Industry",10.6
"Netherlands",2007,"Industry",10.3
"Netherlands",2008,"Industry",10.2
"Netherlands",2009,"Industry",10
"Netherlands",2010,"Industry",9.8
"Netherlands",2011,"Industry",9.7
"Netherlands",2012,"Industry",9.6
"Netherlands",2013,"Industry",9.6
"Netherlands",2014,"Industry",9.5
"Netherlands",2015,"Industry",9.5
"Netherlands",2016,"Industry",9.4
"Poland",2000,"Industry",24.4
"Poland",2001,"Industry",23.8
"Poland",2002,"Industry",22.5
"Poland",2003,"Industry",22.7
"Poland",2004,"Industry",23.3
"Poland",2005,"Industry",23.6
"Poland",2006,"Industry",23.9
"Poland",2007,"Industry",24
"Poland",2008,"Industry",24.1
"Poland",2009,"Industry",22.8
"Poland",2010,"Industry",22.1
"Poland",2011,"Industry",22.4
"Poland",2012,"Industry",22.3
"Poland",2013,"Industry",22.9
"Poland",2014,"Industry",23
"Poland",2015,"Industry",23
"Poland",2016,"Industry",23.7
"Portugal",1995,"Industry",23.6
"Portugal",1996,"Industry",23.5
"Portugal",1997,"Industry",23.3
"Portugal",1998,"Industry",22.8
"Portugal",1999,"Industry",22.4
"Portugal",2000,"Industry",21.7
"Portugal",2001,"Industry",21.2
"Portugal",2002,"Industry",20.5
"Portugal",2003,"Industry",20
"Portugal",2004,"Industry",19.3
"Portugal",2005,"Industry",18.6
"Portugal",2006,"Industry",18.3
"Portugal",2007,"Industry",17.9
"Portugal",2008,"Industry",17.3
"Portugal",2009,"Industry",16.4
"Portugal",2010,"Industry",16.2
"Portugal",2011,"Industry",16.3
"Portugal",2012,"Industry",16.3
"Portugal",2013,"Industry",16.5
"Portugal",2014,"Industry",16.6
"Portugal",2015,"Industry",16.9
"Portugal",2016,"Industry",16.9
"Romania",1995,"Industry",25.2
"Romania",1996,"Industry",26.1
"Romania",1997,"Industry",25.8
"Romania",1998,"Industry",24.2
"Romania",1999,"Industry",23.1
"Romania",2000,"Industry",22
"Romania",2001,"Industry",21.9
"Romania",2002,"Industry",26
"Romania",2003,"Industry",25.1
"Romania",2004,"Industry",26.5
"Romania",2005,"Industry",25.1
"Romania",2006,"Industry",25
"Romania",2007,"Industry",24
"Romania",2008,"Industry",23.7
"Romania",2009,"Industry",21.9
"Romania",2010,"Industry",21.1
"Romania",2011,"Industry",21.6
"Romania",2012,"Industry",20.5
"Romania",2013,"Industry",20.7
"Romania",2014,"Industry",21.3
"Romania",2015,"Industry",20.6
"Slovakia",1995,"Industry",29.8
"Slovakia",1996,"Industry",29.9
"Slovakia",1997,"Industry",30.2
"Slovakia",1998,"Industry",29.2
"Slovakia",1999,"Industry",28.5
"Slovakia",2000,"Industry",28.2
"Slovakia",2001,"Industry",28.1
"Slovakia",2002,"Industry",27.6
"Slovakia",2003,"Industry",27.6
"Slovakia",2004,"Industry",27
"Slovakia",2005,"Industry",26.6
"Slovakia",2006,"Industry",26.5
"Slovakia",2007,"Industry",26.3
"Slovakia",2008,"Industry",26.3
"Slovakia",2009,"Industry",24.1
"Slovakia",2010,"Industry",23.6
"Slovakia",2011,"Industry",24
"Slovakia",2012,"Industry",23.8
"Slovakia",2013,"Industry",23.6
"Slovakia",2014,"Industry",23.7
"Slovakia",2015,"Industry",23.7
"Slovakia",2016,"Industry",24
"Slovenia",1995,"Industry",32.7
"Slovenia",1996,"Industry",31.6
"Slovenia",1997,"Industry",31
"Slovenia",1998,"Industry",30.7
"Slovenia",1999,"Industry",30
"Slovenia",2000,"Industry",29.5
"Slovenia",2001,"Industry",29.3
"Slovenia",2002,"Industry",28.4
"Slovenia",2003,"Industry",27.9
"Slovenia",2004,"Industry",27.6
"Slovenia",2005,"Industry",27.3
"Slovenia",2006,"Industry",26.5
"Slovenia",2007,"Industry",25.8
"Slovenia",2008,"Industry",25.1
"Slovenia",2009,"Industry",23.3
"Slovenia",2010,"Industry",22.5
"Slovenia",2011,"Industry",22.8
"Slovenia",2012,"Industry",22.8
"Slovenia",2013,"Industry",22.6
"Slovenia",2014,"Industry",22.6
"Slovenia",2015,"Industry",22.5
"Slovenia",2016,"Industry",22.7
"Spain",1995,"Industry",18.5
"Spain",1996,"Industry",18.9
"Spain",1997,"Industry",19.1
"Spain",1998,"Industry",19
"Spain",1999,"Industry",18.8
"Spain",2000,"Industry",18.4
"Spain",2001,"Industry",17.8
"Spain",2002,"Industry",17.2
"Spain",2003,"Industry",16.7
"Spain",2004,"Industry",16.2
"Spain",2005,"Industry",15.6
"Spain",2006,"Industry",14.9
"Spain",2007,"Industry",14.2
"Spain",2008,"Industry",14
"Spain",2009,"Industry",13.2
"Spain",2010,"Industry",13
"Spain",2011,"Industry",12.9
"Spain",2012,"Industry",12.6
"Spain",2013,"Industry",12.3
"Spain",2014,"Industry",12.1
"Spain",2015,"Industry",11.9
"Spain",2016,"Industry",11.9
"Sweden",1993,"Industry",18
"Sweden",1994,"Industry",18.1
"Sweden",1995,"Industry",18.8
"Sweden",1996,"Industry",18.8
"Sweden",1997,"Industry",19.1
"Sweden",1998,"Industry",19.2
"Sweden",1999,"Industry",18.7
"Sweden",2000,"Industry",18.3
"Sweden",2001,"Industry",18.2
"Sweden",2002,"Industry",17.8
"Sweden",2003,"Industry",17.5
"Sweden",2004,"Industry",16.9
"Sweden",2005,"Industry",16.7
"Sweden",2006,"Industry",16.3
"Sweden",2007,"Industry",16.4
"Sweden",2008,"Industry",16.3
"Sweden",2009,"Industry",15.2
"Sweden",2010,"Industry",14.8
"Sweden",2011,"Industry",14.7
"Sweden",2012,"Industry",14.4
"Sweden",2013,"Industry",14
"Sweden",2014,"Industry",13.7
"Sweden",2015,"Industry",13.4
"Sweden",2016,"Industry",13.1
"United Kingdom",1995,"Industry",16.7
"United Kingdom",1996,"Industry",16.7
"United Kingdom",1997,"Industry",16.5
"United Kingdom",1998,"Industry",16.2
"United Kingdom",1999,"Industry",15.4
"United Kingdom",2000,"Industry",14.7
"United Kingdom",2001,"Industry",14
"United Kingdom",2002,"Industry",13.2
"United Kingdom",2003,"Industry",12.4
"United Kingdom",2004,"Industry",11.7
"United Kingdom",2005,"Industry",11.2
"United Kingdom",2006,"Industry",10.9
"United Kingdom",2007,"Industry",10.5
"United Kingdom",2008,"Industry",10.2
"United Kingdom",2009,"Industry",9.8
"United Kingdom",2010,"Industry",9.6
"United Kingdom",2011,"Industry",9.6
"United Kingdom",2012,"Industry",9.6
"United Kingdom",2013,"Industry",9.5
"United Kingdom",2014,"Industry",9.3
"United Kingdom",2015,"Industry",9.2
"United Kingdom",2016,"Industry",9
"Austria",1995,"Information, communication",1.8
"Austria",1996,"Information, communication",1.8
"Austria",1997,"Information, communication",1.9
"Austria",1998,"Information, communication",2.1
"Austria",1999,"Information, communication",2.1
"Austria",2000,"Information, communication",2.3
"Austria",2001,"Information, communication",2.4
"Austria",2002,"Information, communication",2.5
"Austria",2003,"Information, communication",2.4
"Austria",2004,"Information, communication",2.4
"Austria",2005,"Information, communication",2.4
"Austria",2006,"Information, communication",2.4
"Austria",2007,"Information, communication",2.4
"Austria",2008,"Information, communication",2.3
"Austria",2009,"Information, communication",2.3
"Austria",2010,"Information, communication",2.4
"Austria",2011,"Information, communication",2.5
"Austria",2012,"Information, communication",2.5
"Austria",2013,"Information, communication",2.5
"Austria",2014,"Information, communication",2.6
"Austria",2015,"Information, communication",2.6
"Austria",2016,"Information, communication",2.6
"Belgium",1995,"Information, communication",1.8
"Belgium",1996,"Information, communication",1.9
"Belgium",1997,"Information, communication",1.9
"Belgium",1998,"Information, communication",2
"Belgium",1999,"Information, communication",2.1
"Belgium",2000,"Information, communication",2.2
"Belgium",2001,"Information, communication",2.4
"Belgium",2002,"Information, communication",2.3
"Belgium",2003,"Information, communication",2.3
"Belgium",2004,"Information, communication",2.2
"Belgium",2005,"Information, communication",2.2
"Belgium",2006,"Information, communication",2.2
"Belgium",2007,"Information, communication",2.3
"Belgium",2008,"Information, communication",2.3
"Belgium",2009,"Information, communication",2.4
"Belgium",2010,"Information, communication",2.4
"Belgium",2011,"Information, communication",2.4
"Belgium",2012,"Information, communication",2.4
"Belgium",2013,"Information, communication",2.4
"Belgium",2014,"Information, communication",2.4
"Belgium",2015,"Information, communication",2.4
"Belgium",2016,"Information, communication",2.4
"Bulgaria",1995,"Information, communication",1.5
"Bulgaria",1996,"Information, communication",1.5
"Bulgaria",1997,"Information, communication",1.5
"Bulgaria",1998,"Information, communication",1.4
"Bulgaria",1999,"Information, communication",1.5
"Bulgaria",2000,"Information, communication",1.6
"Bulgaria",2001,"Information, communication",1.7
"Bulgaria",2002,"Information, communication",1.7
"Bulgaria",2003,"Information, communication",1.8
"Bulgaria",2004,"Information, communication",1.8
"Bulgaria",2005,"Information, communication",1.8
"Bulgaria",2006,"Information, communication",1.8
"Bulgaria",2007,"Information, communication",1.8
"Bulgaria",2008,"Information, communication",1.7
"Bulgaria",2009,"Information, communication",1.8
"Bulgaria",2010,"Information, communication",2.1
"Bulgaria",2011,"Information, communication",2.1
"Bulgaria",2012,"Information, communication",2.2
"Bulgaria",2013,"Information, communication",2.3
"Bulgaria",2014,"Information, communication",2.3
"Bulgaria",2015,"Information, communication",2.5
"Bulgaria",2016,"Information, communication",2.6
"Croatia",2007,"Information, communication",2.4
"Croatia",2008,"Information, communication",2.2
"Croatia",2009,"Information, communication",2.4
"Croatia",2010,"Information, communication",2.6
"Croatia",2011,"Information, communication",2.6
"Croatia",2012,"Information, communication",2.3
"Croatia",2013,"Information, communication",2.4
"Croatia",2014,"Information, communication",2.7
"Croatia",2015,"Information, communication",2.7
"Cyprus",1995,"Information, communication",1.7
"Cyprus",1996,"Information, communication",1.8
"Cyprus",1997,"Information, communication",1.9
"Cyprus",1998,"Information, communication",1.9
"Cyprus",1999,"Information, communication",2
"Cyprus",2000,"Information, communication",2.1
"Cyprus",2001,"Information, communication",2.2
"Cyprus",2002,"Information, communication",2.2
"Cyprus",2003,"Information, communication",2.2
"Cyprus",2004,"Information, communication",2.3
"Cyprus",2005,"Information, communication",2.4
"Cyprus",2006,"Information, communication",2.4
"Cyprus",2007,"Information, communication",2.4
"Cyprus",2008,"Information, communication",2.3
"Cyprus",2009,"Information, communication",2.3
"Cyprus",2010,"Information, communication",2.5
"Cyprus",2011,"Information, communication",2.5
"Cyprus",2012,"Information, communication",2.6
"Cyprus",2013,"Information, communication",2.6
"Cyprus",2014,"Information, communication",2.7
"Cyprus",2015,"Information, communication",2.7
"Cyprus",2016,"Information, communication",2.7
"Czech Republic",1995,"Information, communication",1.5
"Czech Republic",1996,"Information, communication",1.8
"Czech Republic",1997,"Information, communication",1.9
"Czech Republic",1998,"Information, communication",1.9
"Czech Republic",1999,"Information, communication",1.9
"Czech Republic",2000,"Information, communication",1.9
"Czech Republic",2001,"Information, communication",1.9
"Czech Republic",2002,"Information, communication",2
"Czech Republic",2003,"Information, communication",1.9
"Czech Republic",2004,"Information, communication",2
"Czech Republic",2005,"Information, communication",2.1
"Czech Republic",2006,"Information, communication",2.2
"Czech Republic",2007,"Information, communication",2.3
"Czech Republic",2008,"Information, communication",2.4
"Czech Republic",2009,"Information, communication",2.6
"Czech Republic",2010,"Information, communication",2.6
"Czech Republic",2011,"Information, communication",2.5
"Czech Republic",2012,"Information, communication",2.5
"Czech Republic",2013,"Information, communication",2.5
"Czech Republic",2014,"Information, communication",2.6
"Czech Republic",2015,"Information, communication",2.6
"Czech Republic",2016,"Information, communication",2.7
"Denmark",1990,"Information, communication",2.7
"Denmark",1991,"Information, communication",2.8
"Denmark",1992,"Information, communication",2.7
"Denmark",1993,"Information, communication",2.8
"Denmark",1994,"Information, communication",2.7
"Denmark",1995,"Information, communication",2.6
"Denmark",1996,"Information, communication",2.8
"Denmark",1997,"Information, communication",2.9
"Denmark",1998,"Information, communication",3
"Denmark",1999,"Information, communication",3.2
"Denmark",2000,"Information, communication",3.4
"Denmark",2001,"Information, communication",3.5
"Denmark",2002,"Information, communication",3.6
"Denmark",2003,"Information, communication",3.4
"Denmark",2004,"Information, communication",3.4
"Denmark",2005,"Information, communication",3.3
"Denmark",2006,"Information, communication",3.3
"Denmark",2007,"Information, communication",3.4
"Denmark",2008,"Information, communication",3.4
"Denmark",2009,"Information, communication",3.5
"Denmark",2010,"Information, communication",3.5
"Denmark",2011,"Information, communication",3.4
"Denmark",2012,"Information, communication",3.5
"Denmark",2013,"Information, communication",3.5
"Denmark",2014,"Information, communication",3.5
"Denmark",2015,"Information, communication",3.6
"Denmark",2016,"Information, communication",3.6
"Estonia",1995,"Information, communication",1.7
"Estonia",1996,"Information, communication",1.8
"Estonia",1997,"Information, communication",1.9
"Estonia",1998,"Information, communication",1.8
"Estonia",1999,"Information, communication",1.7
"Estonia",2000,"Information, communication",2.3
"Estonia",2001,"Information, communication",2.2
"Estonia",2002,"Information, communication",2.1
"Estonia",2003,"Information, communication",1.8
"Estonia",2004,"Information, communication",2.3
"Estonia",2005,"Information, communication",2.5
"Estonia",2006,"Information, communication",2.3
"Estonia",2007,"Information, communication",2.1
"Estonia",2008,"Information, communication",2.4
"Estonia",2009,"Information, communication",2.5
"Estonia",2010,"Information, communication",2.3
"Estonia",2011,"Information, communication",2.9
"Estonia",2012,"Information, communication",3.1
"Estonia",2013,"Information, communication",3.3
"Estonia",2014,"Information, communication",3.6
"Estonia",2015,"Information, communication",4.2
"Estonia",2016,"Information, communication",4.4
"Finland",1990,"Information, communication",2.7
"Finland",1991,"Information, communication",2.8
"Finland",1992,"Information, communication",2.8
"Finland",1993,"Information, communication",2.9
"Finland",1994,"Information, communication",2.8
"Finland",1995,"Information, communication",2.9
"Finland",1996,"Information, communication",2.9
"Finland",1997,"Information, communication",2.9
"Finland",1998,"Information, communication",3.2
"Finland",1999,"Information, communication",3.4
"Finland",2000,"Information, communication",3.7
"Finland",2001,"Information, communication",4
"Finland",2002,"Information, communication",4
"Finland",2003,"Information, communication",3.9
"Finland",2004,"Information, communication",3.9
"Finland",2005,"Information, communication",3.8
"Finland",2006,"Information, communication",3.8
"Finland",2007,"Information, communication",3.7
"Finland",2008,"Information, communication",3.7
"Finland",2009,"Information, communication",3.7
"Finland",2010,"Information, communication",3.8
"Finland",2011,"Information, communication",3.8
"Finland",2012,"Information, communication",3.8
"Finland",2013,"Information, communication",3.9
"Finland",2014,"Information, communication",3.9
"Finland",2015,"Information, communication",4
"Finland",2016,"Information, communication",3.9
"France",1990,"Information, communication",2.3
"France",1991,"Information, communication",2.4
"France",1992,"Information, communication",2.4
"France",1993,"Information, communication",2.5
"France",1994,"Information, communication",2.5
"France",1995,"Information, communication",2.6
"France",1996,"Information, communication",2.6
"France",1997,"Information, communication",2.6
"France",1998,"Information, communication",2.6
"France",1999,"Information, communication",2.7
"France",2000,"Information, communication",2.9
"France",2001,"Information, communication",3
"France",2002,"Information, communication",2.9
"France",2003,"Information, communication",2.8
"France",2004,"Information, communication",2.9
"France",2005,"Information, communication",2.8
"France",2006,"Information, communication",2.9
"France",2007,"Information, communication",2.9
"France",2008,"Information, communication",2.9
"France",2009,"Information, communication",2.9
"France",2010,"Information, communication",2.9
"France",2011,"Information, communication",2.9
"France",2012,"Information, communication",3
"France",2013,"Information, communication",3
"France",2014,"Information, communication",3
"France",2015,"Information, communication",3
"France",2016,"Information, communication",3.1
"Germany",1991,"Information, communication",2.5
"Germany",1992,"Information, communication",2.5
"Germany",1993,"Information, communication",2.5
"Germany",1994,"Information, communication",2.5
"Germany",1995,"Information, communication",2.5
"Germany",1996,"Information, communication",2.5
"Germany",1997,"Information, communication",2.5
"Germany",1998,"Information, communication",2.5
"Germany",1999,"Information, communication",2.5
"Germany",2000,"Information, communication",2.7
"Germany",2001,"Information, communication",2.9
"Germany",2002,"Information, communication",2.9
"Germany",2003,"Information, communication",2.9
"Germany",2004,"Information, communication",2.9
"Germany",2005,"Information, communication",2.9
"Germany",2006,"Information, communication",3
"Germany",2007,"Information, communication",2.9
"Germany",2008,"Information, communication",3
"Germany",2009,"Information, communication",2.9
"Germany",2010,"Information, communication",2.8
"Germany",2011,"Information, communication",2.8
"Germany",2012,"Information, communication",2.9
"Germany",2013,"Information, communication",2.9
"Germany",2014,"Information, communication",2.9
"Germany",2015,"Information, communication",2.8
"Germany",2016,"Information, communication",2.8
"Greece",1995,"Information, communication",1.5
"Greece",1996,"Information, communication",1.6
"Greece",1997,"Information, communication",1.6
"Greece",1998,"Information, communication",1.7
"Greece",1999,"Information, communication",1.6
"Greece",2000,"Information, communication",1.7
"Greece",2001,"Information, communication",1.8
"Greece",2002,"Information, communication",2
"Greece",2003,"Information, communication",1.9
"Greece",2004,"Information, communication",2
"Greece",2005,"Information, communication",1.9
"Greece",2006,"Information, communication",1.9
"Greece",2007,"Information, communication",1.9
"Greece",2008,"Information, communication",1.9
"Greece",2009,"Information, communication",1.8
"Greece",2010,"Information, communication",1.9
"Greece",2011,"Information, communication",1.9
